multilabel_id;query;filters;gold_answers;answer;context;exact_match;f1;exact_match_context_scope;f1_context_scope;exact_match_document_id_scope;f1_document_id_scope;exact_match_document_id_and_context_scope;f1_document_id_and_context_scope;gold_contexts;rank;document_ids;gold_document_ids;offsets_in_document;gold_offsets_in_documents;offsets_in_context;gold_offsets_in_contexts;gold_answers_exact_match;gold_answers_f1;gold_documents_id_match;gold_contexts_similarity;type;node;eval_mode;index;full_context;answer_source
61e14ed3fbd9bc22f0692e11dd9caa88;Na eleição para representação discente, a quem é assegurado o voto?;;['aos alunos que forem docentes da Universidade'];alunos que forem docentes da Universidade;para a representação discente, é assegurado o voto aos alunos que forem docentes da Universidade. § 4º – Os membros referidos no inciso II terão como ;0.0;0.923076923076923;0.0;0.923076923076923;0.0;0.923076923076923;0.0;0.923076923076923;['§2º – Excepcionalmente, mediante justificativa do Conselho do Departamento, a Congregação poderá dispensar o título de Doutor a que faz referência o inciso I, exigindo, em seu lugar, o título de Mestre. § 3º – Na eleição para a representação discente, é assegurado o voto aos alunos que forem docentes da Universidade. § 4º – Os membros referidos no inciso II terão como suplentes os votados a seguir, na mesma eleição. § 5º – O mandato dos membros docentes será de três anos e o da representação discente será de um ano, admitida a recondução nos dois casos.'];1.0;['f6e6692c07aa2e27122c5aa34fe44d19'];['f6e6692c07aa2e27122c5aa34fe44d19'];[{'start': 276, 'end': 317}];[{'start': 272, 'end': 317}];[{'start': 55, 'end': 96}];[{'start': 272, 'end': 317}];[0];[0.923076923076923];[1.0];[100.0];answer;Reader;integrated;0;§2º – Excepcionalmente, mediante justificativa do Conselho do Departamento, a Congregação poderá dispensar o título de Doutor a que faz referência o inciso I, exigindo, em seu lugar, o título de Mestre. § 3º – Na eleição para a representação discente, é assegurado o voto aos alunos que forem docentes da Universidade. § 4º – Os membros referidos no inciso II terão como suplentes os votados a seguir, na mesma eleição. § 5º – O mandato dos membros docentes será de três anos e o da representação discente será de um ano, admitida a recondução nos dois casos.;§2º – Excepcionalmente, mediante justificativa do Conselho do Departamento, a Congregação poderá dispensar o título de Doutor a que faz referência o inciso I, exigindo, em seu lugar, o título de Mestre. § 3º – Na eleição para a representação discente, é assegurado o voto aos alunos que forem docentes da Universidade. § 4º – Os membros referidos no inciso II terão como suplentes os votados a seguir, na mesma eleição. § 5º – O mandato dos membros docentes será de três anos e o da representação discente será de um ano, admitida a recondução nos dois casos.
5432536af63ade5b76aec49195dafb30;Sobre o que dispõe a Portaria GR nº 7.674 de 30 de setembro de 2021?;;['sobre a aplicação da Lei Federal nº 13.709, de 14 de agosto de 2018 (Lei Geral de Proteção de Dados Pessoais – LGPD) no âmbito da Universidade de São Paulo'];tratamento de dados pessoais;oais (Lei nº 13.709, de 14 de agosto de 2018) dispõe sobre o tratamento de dados pessoais com o objetivo de proteger os direitos fundamentais de liber;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;['Portaria GR nº 7.674 de 30 de setembro de 2021 – Dispõe sobre a aplicação da Lei Federal nº 13.709, de 14 de agosto de 2018 (Lei Geral de Proteção de Dados Pessoais – LGPD) no âmbito da Universidade de São Paulo. Pós-graduação A USP possui programas de pós-graduação em todas as áreas do conhecimento. Esses cursos podem ser stricto sensu, como são conhecidos os mestrados e doutorados, ou lato sensu, que é o caso das especializações ou MBAs.'];1.0;['795d175a10251ddd0a68a663959e4614'];['8e1c2f6d8fa3814cc8dd6c7464c72aab'];[{'start': 98, 'end': 126}];[{'start': 56, 'end': 211}];[{'start': 61, 'end': 89}];[{'start': 56, 'end': 211}];[0];[0.18181818181818182];[0.0];[61.33333333333333];answer;Reader;integrated;0;A Lei Geral de Proteção de Dados Pessoais (Lei nº 13.709, de 14 de agosto de 2018) dispõe sobre o tratamento de dados pessoais com o objetivo de proteger os direitos fundamentais de liberdade e de privacidade e o livre desenvolvimento da personalidade da pessoa natural.;A Lei Geral de Proteção de Dados Pessoais (Lei nº 13.709, de 14 de agosto de 2018) dispõe sobre o tratamento de dados pessoais com o objetivo de proteger os direitos fundamentais de liberdade e de privacidade e o livre desenvolvimento da personalidade da pessoa natural.
20f332ea46b031d7a283525499ffddbf;Como podem ser os programas de pós-graduação da USP?;;['stricto sensu, como são conhecidos os mestrados e doutorados, ou lato sensu, que é o caso das especializações ou MBAs'];lato sensu; e gás Natural (Prominp) oferece cursos de formação e de pós-graduação lato sensu. São cursos voltados para toda a cadeia produtiva de petróleo e gás.;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;['Portaria GR nº 7.674 de 30 de setembro de 2021 – Dispõe sobre a aplicação da Lei Federal nº 13.709, de 14 de agosto de 2018 (Lei Geral de Proteção de Dados Pessoais – LGPD) no âmbito da Universidade de São Paulo. Pós-graduação A USP possui programas de pós-graduação em todas as áreas do conhecimento. Esses cursos podem ser stricto sensu, como são conhecidos os mestrados e doutorados, ou lato sensu, que é o caso das especializações ou MBAs.'];1.0;['60a3fd6636ef98683db5bc7e18a96f6f'];['8e1c2f6d8fa3814cc8dd6c7464c72aab'];[{'start': 275, 'end': 285}];[{'start': 325, 'end': 442}];[{'start': 71, 'end': 81}];[{'start': 325, 'end': 442}];[0];[0.18181818181818182];[0.0];[47.651006711409394];answer;Reader;integrated;0;O objetivo é dar formação acadêmica e tecnológica a profissionais que exercerão cargos de chefia e direção em empresas fabris em geral. O Programa Nacional de Mobilização da indústria Nacional de Petróleo e gás Natural (Prominp) oferece cursos de formação e de pós-graduação lato sensu. São cursos voltados para toda a cadeia produtiva de petróleo e gás.;O objetivo é dar formação acadêmica e tecnológica a profissionais que exercerão cargos de chefia e direção em empresas fabris em geral. O Programa Nacional de Mobilização da indústria Nacional de Petróleo e gás Natural (Prominp) oferece cursos de formação e de pós-graduação lato sensu. São cursos voltados para toda a cadeia produtiva de petróleo e gás.
866f13efae6d98aae1710e6ffc88e04c;Com que objetivo foi criado o Inova USP?;;['desenvolver pesquisas e estudos'];dar formação acadêmica e tecnológica a profissionais que exercerão cargos de chefia e direção em empresas fabris em geral;O objetivo é dar formação acadêmica e tecnológica a profissionais que exercerão cargos de chefia e direção em empresas fabris em geral. O Programa Nac;0.0;0.0909090909090909;0.0;0.0;0.0;0.0;0.0;0.0;['Inova USP O Centro de Pesquisa e Inovação Inova USP foi criado para desenvolver pesquisas e estudos centrados em quatro núcleos: Soluções Inovadoras para Pesquisa Interdisciplinar (IRIS, na sigla em inglês) Tem como objetivo desenvolver redes interdisciplinares dedicadas à busca de soluções inovadoras para problemas relevantes da sociedade, gerando impactos positivos na ciência, tecnologia, sociedade e negócios.'];1.0;['60a3fd6636ef98683db5bc7e18a96f6f'];['254f93154bf8730ea21c34e42d8cf974'];[{'start': 13, 'end': 134}];[{'start': 68, 'end': 99}];[{'start': 13, 'end': 134}];[{'start': 68, 'end': 99}];[0];[0.0909090909090909];[0.0];[43.333333333333336];answer;Reader;integrated;0;O objetivo é dar formação acadêmica e tecnológica a profissionais que exercerão cargos de chefia e direção em empresas fabris em geral. O Programa Nacional de Mobilização da indústria Nacional de Petróleo e gás Natural (Prominp) oferece cursos de formação e de pós-graduação lato sensu. São cursos voltados para toda a cadeia produtiva de petróleo e gás.;O objetivo é dar formação acadêmica e tecnológica a profissionais que exercerão cargos de chefia e direção em empresas fabris em geral. O Programa Nacional de Mobilização da indústria Nacional de Petróleo e gás Natural (Prominp) oferece cursos de formação e de pós-graduação lato sensu. São cursos voltados para toda a cadeia produtiva de petróleo e gás.
a787195bd9e07af45804572907971136;Quem conduziu o processo de eleição dos Representantes de Classe (RCs)?;;['o Grêmio Politécnico'];Grêmio Politécnico;Após as apresentações, o Grêmio Politécnico conduziu o processo de eleição dos Representantes de Classe (RCs). Os representantes têm a função de ajuda;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.8;['Após as apresentações, o Grêmio Politécnico conduziu o processo de eleição dos Representantes de Classe (RCs). Os representantes têm a função de ajudar a turma sempre que surgir alguma questão acadêmica, como o esclarecimento de questões com os docentes. Além disso, eles são essenciais para manter o contato com os professores e Representantes Discentes. Confira os Representantes de Classe escolhidos. As Rodas de Conversa ocorreram a partir das 16h no vão aberto do Biênio. Os bate-papos abordaram sobre o Centro de Carreiras coordenado pelo Fundo Patrimonial Amigos da Poli, o funcionamento das bibliotecas e as bolsas de permanência.'];1.0;['4b42c1f4b23ac0518d4a48f21a339c02'];['4b42c1f4b23ac0518d4a48f21a339c02'];[{'start': 25, 'end': 43}];[{'start': 23, 'end': 43}];[{'start': 25, 'end': 43}];[{'start': 23, 'end': 43}];[0];[0.8];[1.0];[100.0];answer;Reader;integrated;0;Após as apresentações, o Grêmio Politécnico conduziu o processo de eleição dos Representantes de Classe (RCs). Os representantes têm a função de ajudar a turma sempre que surgir alguma questão acadêmica, como o esclarecimento de questões com os docentes. Além disso, eles são essenciais para manter o contato com os professores e Representantes Discentes. Confira os Representantes de Classe escolhidos. As Rodas de Conversa ocorreram a partir das 16h no vão aberto do Biênio. Os bate-papos abordaram sobre o Centro de Carreiras coordenado pelo Fundo Patrimonial Amigos da Poli, o funcionamento das bibliotecas e as bolsas de permanência.;Após as apresentações, o Grêmio Politécnico conduziu o processo de eleição dos Representantes de Classe (RCs). Os representantes têm a função de ajudar a turma sempre que surgir alguma questão acadêmica, como o esclarecimento de questões com os docentes. Além disso, eles são essenciais para manter o contato com os professores e Representantes Discentes. Confira os Representantes de Classe escolhidos. As Rodas de Conversa ocorreram a partir das 16h no vão aberto do Biênio. Os bate-papos abordaram sobre o Centro de Carreiras coordenado pelo Fundo Patrimonial Amigos da Poli, o funcionamento das bibliotecas e as bolsas de permanência.
d37e7279cdd5bb8c40c02072538b42a9;Qual a função dos Representantes de Classe?;;['ajudar a turma sempre que surgir alguma questão acadêmica, como o esclarecimento de questões com os docentes'];proporcionar aos alunos as melhores oportunidades dentro da graduação;nal da universidade, a função do órgão é proporcionar aos alunos as melhores oportunidades dentro da graduação. Na Poli, existem três modalidades de i;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;['Após as apresentações, o Grêmio Politécnico conduziu o processo de eleição dos Representantes de Classe (RCs). Os representantes têm a função de ajudar a turma sempre que surgir alguma questão acadêmica, como o esclarecimento de questões com os docentes. Além disso, eles são essenciais para manter o contato com os professores e Representantes Discentes. Confira os Representantes de Classe escolhidos. As Rodas de Conversa ocorreram a partir das 16h no vão aberto do Biênio. Os bate-papos abordaram sobre o Centro de Carreiras coordenado pelo Fundo Patrimonial Amigos da Poli, o funcionamento das bibliotecas e as bolsas de permanência.'];1.0;['e0772127fdb2a6a661752cff90f162c8'];['4b42c1f4b23ac0518d4a48f21a339c02'];[{'start': 275, 'end': 344}];[{'start': 145, 'end': 253}];[{'start': 41, 'end': 110}];[{'start': 145, 'end': 253}];[0];[0];[0.0];[44.666666666666664];answer;Reader;integrated;0;A Comissão de Relações Internacionais da Escola, conhecida pela sigla CRInt, é o escritório responsável pelos convênios e parcerias com universidades do exterior. Segundo o professor Márcio Lobo Netto, diretor de mobilidade internacional da universidade, a função do órgão é proporcionar aos alunos as melhores oportunidades dentro da graduação. Na Poli, existem três modalidades de internacionalização: duplo diploma, aproveitamento de estudos e intercâmbio aberto.;A Comissão de Relações Internacionais da Escola, conhecida pela sigla CRInt, é o escritório responsável pelos convênios e parcerias com universidades do exterior. Segundo o professor Márcio Lobo Netto, diretor de mobilidade internacional da universidade, a função do órgão é proporcionar aos alunos as melhores oportunidades dentro da graduação. Na Poli, existem três modalidades de internacionalização: duplo diploma, aproveitamento de estudos e intercâmbio aberto.
e229f66e922f91fc4609145513676646;Por quem é coordenado o Centro de Carreiras?;;['pelo Fundo Patrimonial Amigos da Poli'];Fundo Patrimonial Amigos da Poli;apos abordaram sobre o Centro de Carreiras coordenado pelo Fundo Patrimonial Amigos da Poli, o funcionamento das bibliotecas e as bolsas de permanênci;0.0;0.9090909090909091;0.0;0.9090909090909091;0.0;0.9090909090909091;0.0;0.9090909090909091;['Após as apresentações, o Grêmio Politécnico conduziu o processo de eleição dos Representantes de Classe (RCs). Os representantes têm a função de ajudar a turma sempre que surgir alguma questão acadêmica, como o esclarecimento de questões com os docentes. Além disso, eles são essenciais para manter o contato com os professores e Representantes Discentes. Confira os Representantes de Classe escolhidos. As Rodas de Conversa ocorreram a partir das 16h no vão aberto do Biênio. Os bate-papos abordaram sobre o Centro de Carreiras coordenado pelo Fundo Patrimonial Amigos da Poli, o funcionamento das bibliotecas e as bolsas de permanência.'];1.0;['4b42c1f4b23ac0518d4a48f21a339c02'];['4b42c1f4b23ac0518d4a48f21a339c02'];[{'start': 545, 'end': 577}];[{'start': 540, 'end': 577}];[{'start': 59, 'end': 91}];[{'start': 540, 'end': 577}];[0];[0.9090909090909091];[1.0];[100.0];answer;Reader;integrated;0;Após as apresentações, o Grêmio Politécnico conduziu o processo de eleição dos Representantes de Classe (RCs). Os representantes têm a função de ajudar a turma sempre que surgir alguma questão acadêmica, como o esclarecimento de questões com os docentes. Além disso, eles são essenciais para manter o contato com os professores e Representantes Discentes. Confira os Representantes de Classe escolhidos. As Rodas de Conversa ocorreram a partir das 16h no vão aberto do Biênio. Os bate-papos abordaram sobre o Centro de Carreiras coordenado pelo Fundo Patrimonial Amigos da Poli, o funcionamento das bibliotecas e as bolsas de permanência.;Após as apresentações, o Grêmio Politécnico conduziu o processo de eleição dos Representantes de Classe (RCs). Os representantes têm a função de ajudar a turma sempre que surgir alguma questão acadêmica, como o esclarecimento de questões com os docentes. Além disso, eles são essenciais para manter o contato com os professores e Representantes Discentes. Confira os Representantes de Classe escolhidos. As Rodas de Conversa ocorreram a partir das 16h no vão aberto do Biênio. Os bate-papos abordaram sobre o Centro de Carreiras coordenado pelo Fundo Patrimonial Amigos da Poli, o funcionamento das bibliotecas e as bolsas de permanência.
64f67f6f6ad45deddffefe0be3f3e3c4;O que os alunos devem apresentar para se cadastrar no PAPFE?;;['documentos que comprovem a baixa renda familiar e a necessidade dos auxílios'];documentos que comprovem a baixa renda familiar e a necessidade dos auxílios;APFE, os estudantes devem apresentar documentos que comprovem a baixa renda familiar e a necessidade dos auxílios. O cadastro do PAPFE também é utiliz;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;['Para se cadastrar no PAPFE, os estudantes devem apresentar documentos que comprovem a baixa renda familiar e a necessidade dos auxílios. O cadastro do PAPFE também é utilizado para o Programa Unificado de Bolsas (PUB), o qual seleciona alunos da USP para serem bolsistas em Projetos de Extensão ou monitoria. Para participar do PUB, não é preciso comprovar o estado de vulnerabilidade social. Tanto o auxílio financeiro como as bolsas PUB são no valor de R$500,00. Mais informações são disponibilizadas no site da SAS. Confira a programação e mais detalhes dos próximos dias da Semana de Recepção aqui.'];1.0;['3c0e42983e460f22a1968652a44c1531'];['3c0e42983e460f22a1968652a44c1531'];[{'start': 59, 'end': 135}];[{'start': 59, 'end': 135}];[{'start': 37, 'end': 113}];[{'start': 59, 'end': 135}];[1];[1.0];[1.0];[100.0];answer;Reader;integrated;0;Para se cadastrar no PAPFE, os estudantes devem apresentar documentos que comprovem a baixa renda familiar e a necessidade dos auxílios. O cadastro do PAPFE também é utilizado para o Programa Unificado de Bolsas (PUB), o qual seleciona alunos da USP para serem bolsistas em Projetos de Extensão ou monitoria. Para participar do PUB, não é preciso comprovar o estado de vulnerabilidade social. Tanto o auxílio financeiro como as bolsas PUB são no valor de R$500,00. Mais informações são disponibilizadas no site da SAS. Confira a programação e mais detalhes dos próximos dias da Semana de Recepção aqui.;Para se cadastrar no PAPFE, os estudantes devem apresentar documentos que comprovem a baixa renda familiar e a necessidade dos auxílios. O cadastro do PAPFE também é utilizado para o Programa Unificado de Bolsas (PUB), o qual seleciona alunos da USP para serem bolsistas em Projetos de Extensão ou monitoria. Para participar do PUB, não é preciso comprovar o estado de vulnerabilidade social. Tanto o auxílio financeiro como as bolsas PUB são no valor de R$500,00. Mais informações são disponibilizadas no site da SAS. Confira a programação e mais detalhes dos próximos dias da Semana de Recepção aqui.
5f53c151bc0d7fddaa7720ba58fefa71;Como foi a estrutura para alimentação da Feira USP e as Profissões de 2023?;;['estrutura para food trucks, com duas praças de alimentação'];A escolha da profissão Um dos maiores e mais tradicionais eventos da USP na área de extensão e relacionamento com a sociedade, a Feira USP e as Profissões vem sendo marcada, há 20 anos, por uma intensa participação de jovens em busca de seu futuro profissional;A escolha da profissão Um dos maiores e mais tradicionais eventos da USP na área de extensão e relacionamento com a sociedade, a Feira USP e as Profissões vem sendo marcada, há 20 anos, por uma intensa participação de jovens em busca de seu futuro profissional;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;"['Feira USP e as Profissões 2023 Quando | De 14 a 16 de setembro de 2023 (quinta, sexta e sábado), das 9h às 17h Onde | Praça do Relógio, campus Butantã da USP Como chegar Portaria 1 Cruzamento da Av. Afrânio Peixoto com Rua Alvarenga. Portaria 2 Av. Escola Politécnica, altura do número 403; acesso de ônibus pela portaria 2. Portaria 3 Av. Corifeu de Azevedo Marques, altura do número 2.900. Para alimentação, a edição 2023 também vai contar com o dobro da estrutura para food trucks, com duas praças de alimentação.']";1.0;['6d2cc2930cb4a07182f1ad695d1c74b0'];['24203bd9fc2275879a02393518a2566a'];[{'start': 0, 'end': 260}];[{'start': 457, 'end': 515}];[{'start': 0, 'end': 260}];[{'start': 457, 'end': 515}];[0];[0.07692307692307693];[0.0];[46.15384615384616];answer;Reader;integrated;0;A escolha da profissão Um dos maiores e mais tradicionais eventos da USP na área de extensão e relacionamento com a sociedade, a Feira USP e as Profissões vem sendo marcada, há 20 anos, por uma intensa participação de jovens em busca de seu futuro profissional. Em 2022 o evento recebeu 66.408 visitantes, vindos de 27 Estados brasileiros e de outros 16 países. Deste público, 88,43% eram estudantes do ensino médio e 4,96% estudavam em cursinhos pré-vestibulares, sendo que 49% eram oriundos de escolas públicas e 51% de escolas particulares.;A escolha da profissão Um dos maiores e mais tradicionais eventos da USP na área de extensão e relacionamento com a sociedade, a Feira USP e as Profissões vem sendo marcada, há 20 anos, por uma intensa participação de jovens em busca de seu futuro profissional. Em 2022 o evento recebeu 66.408 visitantes, vindos de 27 Estados brasileiros e de outros 16 países. Deste público, 88,43% eram estudantes do ensino médio e 4,96% estudavam em cursinhos pré-vestibulares, sendo que 49% eram oriundos de escolas públicas e 51% de escolas particulares.
4bf7a42cfb81345eca7181571583aca2;Como será eleita a representação discente na Comissão de Cultura e Extensão Universitária?;;['proporcionalmente entre os alunos de graduação e pós-graduação, não-docentes da Universidade, correspondente a dez por cento do total de docentes da Comissão'];proporcionalmente entre os alunos de graduação e pós-graduação;"ntes; II – a representação discente, eleita proporcionalmente entre os alunos de graduação e pós-graduação, não-docentes da Universidade, corresponden";0.0;0.5517241379310345;0.0;0.5517241379310345;0.0;0.5517241379310345;0.0;0.5517241379310345;"['A Comissão de Cultura e Extensão Universitária terá a seguinte constituição: I – um representante de cada Departamento, portador no mínimo do título de Doutor, eleito pelo respectivo Conselho entre seus docentes; II – a representação discente, eleita proporcionalmente entre os alunos de graduação e pós-graduação, não-docentes da Universidade, correspondente a dez por cento do total de docentes da Comissão; § 1º – Os membros referidos no inciso I terão seus suplentes eleitos obedecendo às mesmas normas do titular e com mandatos coincidentes.']";1.0;['d3736aadbc480d346847e186c46c1e52'];['d3736aadbc480d346847e186c46c1e52'];[{'start': 251, 'end': 313}];[{'start': 251, 'end': 408}];[{'start': 44, 'end': 106}];[{'start': 251, 'end': 408}];[0];[0.5517241379310345];[1.0];[100.0];answer;Reader;integrated;0;"A Comissão de Cultura e Extensão Universitária terá a seguinte constituição: I – um representante de cada Departamento, portador no mínimo do título de Doutor, eleito pelo respectivo Conselho entre seus docentes; II – a representação discente, eleita proporcionalmente entre os alunos de graduação e pós-graduação, não-docentes da Universidade, correspondente a dez por cento do total de docentes da Comissão; § 1º – Os membros referidos no inciso I terão seus suplentes eleitos obedecendo às mesmas normas do titular e com mandatos coincidentes.";"A Comissão de Cultura e Extensão Universitária terá a seguinte constituição: I – um representante de cada Departamento, portador no mínimo do título de Doutor, eleito pelo respectivo Conselho entre seus docentes; II – a representação discente, eleita proporcionalmente entre os alunos de graduação e pós-graduação, não-docentes da Universidade, correspondente a dez por cento do total de docentes da Comissão; § 1º – Os membros referidos no inciso I terão seus suplentes eleitos obedecendo às mesmas normas do titular e com mandatos coincidentes."
531bd47c6661466b9d6cb055fa2e1d12;O que é o pós-doutorado na USP?;;['é um programa realizado nas unidades, órgãos de integração e órgãos complementares por portadores de título de doutor com o objetivo de melhorar o nível de excelência científica da Universidade'];a função do órgão é proporcionar aos alunos as melhores oportunidades dentro da graduação;internacional da universidade, a função do órgão é proporcionar aos alunos as melhores oportunidades dentro da graduação. Na Poli, existem três modali;0.0;0.09302325581395349;0.0;0.0;0.0;0.0;0.0;0.0;['CURSOS LATO SENSU É o órgão administrativo responsável pelo oferecimento e gerenciamento de cursos e atividades de extensão universitária nas suas mais diversas modalidades, seguindo a regulamentação específica. PÓS-DOUTORADO O pós-doutorado na USP é um programa realizado nas unidades, órgãos de integração e órgãos complementares por portadores de título de doutor com o objetivo de melhorar o nível de excelência científica da Universidade. A Pró-Reitoria de Pesquisa é o órgão responsável por gerenciar esse tipo de programa.'];1.0;['e0772127fdb2a6a661752cff90f162c8'];['d9668d6bb1e9d8604ab04113ddf9fe43'];[{'start': 255, 'end': 344}];[{'start': 249, 'end': 442}];[{'start': 31, 'end': 120}];[{'start': 249, 'end': 442}];[0];[0.09302325581395349];[0.0];[51.01754385964912];answer;Reader;integrated;0;A Comissão de Relações Internacionais da Escola, conhecida pela sigla CRInt, é o escritório responsável pelos convênios e parcerias com universidades do exterior. Segundo o professor Márcio Lobo Netto, diretor de mobilidade internacional da universidade, a função do órgão é proporcionar aos alunos as melhores oportunidades dentro da graduação. Na Poli, existem três modalidades de internacionalização: duplo diploma, aproveitamento de estudos e intercâmbio aberto.;A Comissão de Relações Internacionais da Escola, conhecida pela sigla CRInt, é o escritório responsável pelos convênios e parcerias com universidades do exterior. Segundo o professor Márcio Lobo Netto, diretor de mobilidade internacional da universidade, a função do órgão é proporcionar aos alunos as melhores oportunidades dentro da graduação. Na Poli, existem três modalidades de internacionalização: duplo diploma, aproveitamento de estudos e intercâmbio aberto.
722fc7ad58b0e9796023608f7b777503;O que é o SIICUSP?;;['O Simpósio Internacional de Iniciação Científica e Tecnológica da USP'];um “braço executivo do sistema produtivo;o apareça de forma tão presente”, a engenharia é em si um “braço executivo do sistema produtivo” e quando utilizada sua técnica inadequadamente, pode ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;['Poli-USP recebe Caminhão-escola da ArcelorMittal nesta quinta-feira, 31 de agosto de 2023 A ArcelorMittal, a USP e a Cátedra Construindo o Amanhã te convidam para participar de A ArcelorMittal, a USP e a Cátedra Construindo o Amanhã te convidam para participar de A Prefeitura do Campus da Capital informa que no domingo, dia 3 de setembro, devido O Simpósio Internacional de Iniciação Científica e Tecnológica da USP (SIICUSP), um dos principais eventos da Está disponível a pesquisa de mobilidade na cidade universitária, nela você pode preencher como funciona O Grêmio Politécnico, associação de representação estudantil da Escola Politécnica (Poli) da USP, abriu um A Prefeitura do Campus iniciou a aplicação de um sistema pré-embarque na estação Butantã.'];1.0;['4f4da616fb35263d07d8306d0abc7065'];['5ecd8e8435fd52c785aa886863539849'];[{'start': 167, 'end': 207}];[{'start': 348, 'end': 417}];[{'start': 55, 'end': 95}];[{'start': 348, 'end': 417}];[0];[0];[0.0];[44.966442953020135];answer;Reader;integrated;0;Portanto, mesmo que em alguns ramos de elétrica, como aqueles dedicados a chips e softwares, “o ser humano já não apareça de forma tão presente”, a engenharia é em si um “braço executivo do sistema produtivo” e quando utilizada sua técnica inadequadamente, pode vir a prejudicar o meio ambiente – o que cai em relação direta com a sociedade que o cerca.;Portanto, mesmo que em alguns ramos de elétrica, como aqueles dedicados a chips e softwares, “o ser humano já não apareça de forma tão presente”, a engenharia é em si um “braço executivo do sistema produtivo” e quando utilizada sua técnica inadequadamente, pode vir a prejudicar o meio ambiente – o que cai em relação direta com a sociedade que o cerca.
a447f9aa9bd91c687681647739235015;O que é o Grêmio Politécnico?;;['associação de representação estudantil da Escola Politécnica (Poli) da USP, '];Representantes de Classe;ações, o Grêmio Politécnico conduziu o processo de eleição dos Representantes de Classe (RCs). Os representantes têm a função de ajudar a turma sempre;0.0;0.15384615384615383;0.0;0.0;0.0;0.0;0.0;0.0;['Poli-USP recebe Caminhão-escola da ArcelorMittal nesta quinta-feira, 31 de agosto de 2023 A ArcelorMittal, a USP e a Cátedra Construindo o Amanhã te convidam para participar de A ArcelorMittal, a USP e a Cátedra Construindo o Amanhã te convidam para participar de A Prefeitura do Campus da Capital informa que no domingo, dia 3 de setembro, devido O Simpósio Internacional de Iniciação Científica e Tecnológica da USP (SIICUSP), um dos principais eventos da Está disponível a pesquisa de mobilidade na cidade universitária, nela você pode preencher como funciona O Grêmio Politécnico, associação de representação estudantil da Escola Politécnica (Poli) da USP, abriu um A Prefeitura do Campus iniciou a aplicação de um sistema pré-embarque na estação Butantã.'];1.0;['4b42c1f4b23ac0518d4a48f21a339c02'];['5ecd8e8435fd52c785aa886863539849'];[{'start': 79, 'end': 103}];[{'start': 585, 'end': 661}];[{'start': 63, 'end': 87}];[{'start': 585, 'end': 661}];[0];[0.15384615384615383];[0.0];[50.66666666666666];answer;Reader;integrated;0;Após as apresentações, o Grêmio Politécnico conduziu o processo de eleição dos Representantes de Classe (RCs). Os representantes têm a função de ajudar a turma sempre que surgir alguma questão acadêmica, como o esclarecimento de questões com os docentes. Além disso, eles são essenciais para manter o contato com os professores e Representantes Discentes. Confira os Representantes de Classe escolhidos. As Rodas de Conversa ocorreram a partir das 16h no vão aberto do Biênio. Os bate-papos abordaram sobre o Centro de Carreiras coordenado pelo Fundo Patrimonial Amigos da Poli, o funcionamento das bibliotecas e as bolsas de permanência.;Após as apresentações, o Grêmio Politécnico conduziu o processo de eleição dos Representantes de Classe (RCs). Os representantes têm a função de ajudar a turma sempre que surgir alguma questão acadêmica, como o esclarecimento de questões com os docentes. Além disso, eles são essenciais para manter o contato com os professores e Representantes Discentes. Confira os Representantes de Classe escolhidos. As Rodas de Conversa ocorreram a partir das 16h no vão aberto do Biênio. Os bate-papos abordaram sobre o Centro de Carreiras coordenado pelo Fundo Patrimonial Amigos da Poli, o funcionamento das bibliotecas e as bolsas de permanência.
